id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
obs_000,3.0708282854577664,-0.22683827143037988,-0.6528270633563116,0.5905850386488258,1.4997337521184722,2.7241961383547793,0.3028120413362832,1.3154301019010994,3.97446230013639,0.6014950798705397,3.267446527926781,0.09041664568437718
obs_001,1.5025886398389323,1.4517528252866438,-0.2089496465600021,-0.28731059683010834,0.08316173840418675,0.7728849302941696,0.4480583781048619,1.3202526493896092,3.047532619932463,0.7965154913162092,-2.201641607531982,-0.5056986976675454
obs_002,2.331815926550964,0.8529791613444814,-0.5712138402526186,-1.4686233307036218,0.051118255265980336,0.3668114158089063,-0.7738433996110401,0.6401858218052641,1.8024770631058336,0.4050855784776429,-0.036850887585902437,0.4405759300971122
obs_003,3.244936370236176,2.3425355255064226,-1.2468985019453807,-2.8533768473044505,-0.09940927565710383,-0.015948882805265185,-0.1498655256033485,1.2100472521638752,2.9840087612890422,1.5861926573869911,-2.457618911756972,0.6172672169055206
obs_004,2.8486050336817827,-0.12034196935610264,0.8366670577202606,1.8093472198709415,2.534640423507896,5.8629391400181285,1.5775450614654454,1.752132491605106,8.683980680172054,-0.007706656058014384,4.057027222214664,-0.8453561122983124
obs_005,2.2941377321924707,0.7689861262904216,-1.374342282745538,0.5499115301349695,0.23867268991056784,-0.14006489931859892,1.653012483437707,1.6984765933836337,0.5942512589918649,1.5820851223273504,-4.827593962611842,-1.315500150124031
obs_006,3.5252741807833914,0.2507039509682206,-1.7984185837043285,0.47400598977377034,0.7071962465392404,1.6817823197997117,1.2207410995368053,1.8215134645765365,2.1024634729737635,1.2420316433281091,-1.7485767706252635,-0.830503184139109
obs_007,1.951691958445739,2.127025715687198,-0.7651661888258389,-2.4823379089870414,-1.0582154369181176,-1.2727689153991482,-0.3754637480815502,0.21341159215738342,1.6176069869694634,0.7260738744172277,-3.1104885729031633,0.24244167444667936
obs_008,-0.5785765651100261,1.679060604756212,0.04571607614658911,-0.18205412888437955,-0.5656660647131364,-1.31550926410138,0.6777985793855097,-0.6470697326578817,-0.42333051142881606,0.1746283988154122,-3.4678514995388396,-0.6403336793260835
obs_009,1.8299534744658466,0.07398445986787566,-0.030720559099975203,-3.319896327084,0.47487957569352696,3.3155378713253505,-2.7280862689064533,-1.2684788358681909,7.121678866023575,0.17444278643332123,7.704693172456775,3.0394736174970496
obs_010,-2.413273550887705,1.3174063463420058,0.8220337709851875,-0.5411772802321673,-0.2905203052905818,0.2532290627668862,-0.16703083009731168,-1.4055530598810435,3.353066724280044,-0.7125413234165847,-0.37117045770433643,0.4843285964065136
obs_011,2.5883810532058695,1.9414605665943667,-1.769076482726124,-1.4055540576949375,0.1667938199975638,-0.2763141708611572,-0.5770122441728074,1.3001782031447986,2.4179655489461944,1.2597724023983299,-1.125024967691365,1.0398435002704063
obs_012,2.5829028319412024,1.1377397884904377,-1.1551734556637996,0.739285029409271,0.24992649123531338,0.3956642710979528,1.3709713175589844,1.8860834915750664,1.516648979775518,0.9153154156901266,-2.00103057049371,-1.0399462105446076
obs_013,0.5156287323117897,0.3505202721902458,-0.16947734311255172,-0.6166286370788412,-0.25814254034690254,1.2470795287029128,-0.3985120078011063,-0.011898878309013969,1.8246042962692366,0.11210301350392435,0.6192989371450633,0.22423861393686628
obs_014,1.6063583959760621,1.2305248797165258,0.011485674769787568,-1.5001660805669708,0.030249419716012756,0.9631077469074145,-0.861810376760787,-0.38928964670467414,3.443236134813532,0.24141865593371836,-0.5040330960438276,1.2048173643528892
obs_015,0.779379338244768,0.6524083012651514,-0.566172750530793,1.3811018283339966,0.0564902199665642,0.22734146162720298,1.7411741843769568,1.262045199988053,0.7587879570286957,0.9206675375585204,-3.2561182208331103,-1.3319766774040918
obs_016,3.304729290273985,1.6926988139718895,-1.0443187411174903,-1.9825385606255064,-0.05479384127261138,0.23880252642811456,-0.11224578974064706,1.271470995498878,3.478850491329036,1.6482416305664132,-1.3651300693417234,-0.08553480078323422
obs_017,1.3002525756700885,1.2690815696860644,-0.9787522544560076,-1.3202258718674618,-0.5308808976585057,-1.3973699518888059,0.1691935249003229,0.7597148364251427,-0.3703851559010005,1.5597055761179595,-2.984127415162994,-0.624125106530226
obs_018,2.0410972594667887,1.0517334616941618,-0.5333882970254343,-0.27450794920034083,0.6611211484178978,0.8938201178055409,1.222402255306746,1.4954023557964011,1.6713977276663359,0.9844081735113247,-2.029880289356353,-0.7275814474839458
obs_019,-3.483915298513615,-0.3507712130677245,2.220661992433366,4.2686529177820685,0.5299701986579886,1.3990645818661547,2.368924485202608,-0.41292657326374266,1.472394182552204,-0.943728842362234,-1.9347259788797027,-2.712520335286849
obs_020,-2.784576120796903,0.23855481152770097,1.2470939502756757,5.174917143445648,0.3037791130546081,-1.2706100749161588,3.7478533753998216,1.2383227578819807,-3.9318784279418306,-0.22464040868125848,-7.123007197627697,-4.549291658299437
obs_021,-1.6947820047439406,0.8974947722580872,0.4906267785392623,0.028101400428557688,-0.19934954468745575,-0.35096145358426084,-0.07677797488018806,-1.0531887656398475,1.8845638212631177,-0.05003616057739785,-0.7571608388253738,0.2737989380541239
obs_022,3.2343400073889614,-0.4859823192606085,-0.3011168434261229,0.1871717542861733,1.7643957490333098,3.6304269336697774,0.38886586007204454,1.7755381563556958,5.9135043699863346,0.4401174213304766,4.031501291876453,0.7215444130095645
obs_023,1.4560791521179257,0.4043098959660788,-0.38672565162249445,-0.18396363442282215,0.5245329340963296,0.6864571160886569,0.3073577858798284,0.6504109043439406,2.1601147414262596,0.7328576451079349,-0.43940980458944817,0.0912018459836329
obs_024,2.923207200095147,0.7839479867656844,-0.7259426171818776,1.8060190706974255,1.448582809872578,3.0959146683928913,2.232959035471021,2.671514942408795,4.99043990609925,1.5347280888001604,-0.9312450111634167,-1.4360328848554182
obs_025,0.12672664954391222,-0.5854176677413487,-0.53809541591988,1.4688178774729235,0.47074828667171037,0.6451672955417207,0.6782602769487358,1.022571061781552,-0.7469164602197829,0.355364169096752,-0.6116191781567605,-1.1696591553539897
obs_026,0.631890714761827,2.5924174756150813,-0.8576436888762945,0.2843672408936943,-0.8537851498354898,-2.469535108075681,2.063816166264901,1.148625354828524,-1.4346811903674097,1.742717382645979,-7.786216661887169,-1.79584477646102
obs_027,-2.558319467448042,0.7911667731691857,0.8828715105698514,2.971992832558676,-0.18042912038143724,-0.019105743961629257,2.534145745616617,0.682481287108631,-0.6912820880563066,0.3442942329298082,-5.585355161630553,-3.736257333033649
obs_028,0.8648218306868565,-0.4673140203434051,1.019870318400757,3.1930414317263756,2.3119296344283082,3.2644142729884456,2.16987675682691,1.3780284996637346,5.0332767354491414,0.5656579356794047,0.03018893336709394,-1.5838901664931093
obs_029,1.2719430977223847,-0.8977600254408762,0.18391703356642405,2.0112828773071727,1.5790919990417716,3.4563003005772863,1.0732537341218105,1.448141262849221,3.948583350046526,-0.18618644168158854,2.414008814253705,-1.1009206735227777
obs_030,-1.3743046271720605,-0.6065808922806448,0.08252363922466033,1.9655584917680868,0.183315435554983,0.933608159619824,0.7786776553908914,0.1857155141359274,0.1857882320231899,-0.2088599870939197,-1.2794523651453167,-0.7995928210617936
obs_031,-7.958672288287525,-0.0438351192512936,3.0153495108464545,4.087659938622581,-0.19445866640473616,-0.5195466923323535,2.2290783799644953,-2.6624146204451544,-2.8177554490113654,-2.3743359287051873,-3.9931661685505064,-3.0256812073783665
obs_032,0.049366853708075836,0.5209680954917776,0.2406626321611068,2.973562211528917,0.8454373918416502,1.4082103118372045,2.7380298346008614,1.788265268741563,1.6526331476281453,0.2434688304480393,-4.0365432229157925,-2.908718584133315
obs_033,1.9996478732290237,0.6921991747387212,-0.5208120556925072,1.2349294855942392,0.33663536757440027,1.6684412215043556,1.2047687058846326,2.503250210342816,3.4717155485339317,0.9801160379450878,-3.5840444333414667,-1.8885432782627154
obs_034,2.2500801134322774,0.8850218395400066,0.3895453181038721,2.0716427576504457,0.8612585611869741,2.362202771659772,2.9180226810682908,2.4385844294309944,3.727608652100484,1.0600991320977777,-2.7200899886647334,-2.33989523465482
obs_035,1.5251715462936395,-1.1859756261190013,0.7071887291852916,1.666951530549275,1.1231437620281248,3.6101647884507293,0.14810445110860143,0.6960449570636786,5.01919888220319,-0.25737671193735884,4.055659914030233,-0.5243983098131191
obs_036,2.2682525750918545,-0.06208342345502271,-0.6749308765033414,-0.7708748800689031,0.4361686555464007,1.3437621435528728,-0.14073672317308272,0.7740230201440513,1.8500063943123641,0.28090455693413313,2.234958143380071,1.0738560483940844
obs_037,1.2592313850754822,0.14591030993668397,0.35172187258505516,-0.20071949330328637,-0.08773807411899581,1.0023272626939808,-0.02979954683663244,0.01997138057132214,1.5852873097118443,0.5559621979276415,1.1623640190393538,0.9418521332280079
obs_038,-0.25772830960955173,0.4029757958611493,0.012919235594127606,1.4376813784619435,0.490717109419069,0.07644552578321043,1.2431061552654585,0.11543285766302835,0.050273580637028026,0.49013853232562293,-2.4446720265553084,-1.7451622515356189
obs_039,1.7933063923298391,0.3533052734999015,-1.076643220458564,2.453073065627053,0.22820665655919542,0.4773218815829819,3.1854259206062294,2.2673883053952357,1.1736638778017126,1.1500826054929734,-4.943354075566225,-3.1665624006172064
obs_040,4.0495657182032865,0.7692251354089223,-0.769619151849956,-2.3576687947068913,0.5038858276254855,2.074085549853997,-0.9367456917078776,1.3132548163952649,5.238258374964754,1.217729432113553,1.6727218841756741,1.2615618887748061
obs_041,0.7470168259085193,-0.19044603528120418,0.30176954441226256,4.15919610921148,1.6800443778635181,1.1333379690706136,3.2975663638101427,1.6456357696251334,0.2199893668016648,0.8529069480353638,-3.3498652544492025,-2.795081503105874
obs_042,2.4235577339563905,0.14105892330354827,-0.6880276967727327,-0.2301706961760826,0.5085244871531008,1.2365375905568068,0.2825957620452349,1.2013866398646351,2.4072184267042553,0.7197207644245034,0.18103937275263615,-0.19900787284726054
obs_043,-1.092490547840939,1.0470671333580923,-0.06699558912606518,0.8651431541664993,-0.7558372628926595,-1.9072705025542864,1.307418776357296,0.5978901995944816,-3.091568480232357,0.9389156316507148,-5.608842806346842,-1.2688627867677607
obs_044,-0.46063916953829787,0.1865844379694147,0.550238676148994,-0.26233302761887045,0.17444833491358608,1.057698409417313,-0.16531413183411361,-0.3988373777265382,2.3945728424581714,-0.3798084695904702,1.2000382579424647,0.16331579098356402
obs_045,1.3418097184480202,-0.6989814936017282,-0.318394975517311,-0.05571203669422062,1.3848817744749544,2.6265494989145743,-0.41067289448470606,0.7591086970022078,3.459948312020456,-0.08163641626310264,2.6329500990675667,0.31195881003265646
obs_046,3.6230935439104694,1.5907358126444358,-1.2202712708119243,0.3776777908460678,1.9669070743029042,2.595438511467063,0.6542713868654306,2.1525751808251514,5.881133657354668,1.159044169701489,1.1466344340813401,-0.08147869115075823
obs_047,2.4209699618331895,1.0025754088930139,-1.0910407620096865,-0.9894623998167968,0.18857549123293316,0.0376239923435808,-0.394495077542178,0.9806327417490902,1.4169364855890718,1.1791303573682776,-0.9436343468424329,0.31500560261886656
obs_048,-1.956489212841633,0.7562347675086109,0.6703539550938339,0.4262767467548161,-0.42809622517924417,-1.1259266744013101,0.9643356786372644,-0.45950991782013295,-1.4182532215117405,-0.05408276974821944,-3.4171630745624118,-1.3924796557358106
obs_049,1.5510539293101506,1.3896328675159633,-0.4051816427564285,-0.03569975664102554,0.4674419907639949,0.7454421975604828,1.429488508371361,1.5468437121445853,1.9177992614361834,0.8444826934122847,-3.275685725535279,-1.1479119246466452
obs_050,-3.9339053047728374,0.46013500639068894,1.6111454457191892,4.277887304359364,-0.13001607581899322,-1.2400257714464518,3.0207739912078315,0.02538943339877403,-2.865246645970917,-0.02553476187250403,-6.690131464625287,-3.0143343828395444
obs_051,-0.22965554665532634,1.838406676427661,-0.22768684393793628,3.7759740442362366,0.26163397314248593,-1.046408389700426,3.8856309793393122,2.583877220910457,-1.149247314919824,1.0001623427795048,-10.04069540768644,-4.336651562351392
obs_052,1.4590181026973574,-0.3681948834901274,0.26975177069849,3.3442730109496166,2.085214932925686,2.3434043849005124,2.5667123150902307,2.2639716250695305,2.1775451981512197,0.3218425998481529,-1.5272964488445506,-2.877229442426948
obs_053,0.6832128415060417,-0.4669261016865341,0.2696593797918543,2.595526323415427,0.34076864542672436,0.8437851420560268,1.4484236492188263,0.9317136019002293,0.22466248623329776,-0.039303619834048564,-0.9704258474319599,-2.2914109527599584
obs_054,-6.9777411923043235,-0.33501895674770177,3.960565191041981,1.0710321758764445,0.9605500824929734,3.5728010435952884,-0.8198816527610503,-4.433618103512967,5.122361043977703,-3.401408016605908,5.464419069404523,0.8922356132001718
obs_055,-0.8900685388782554,0.3854730930537579,0.2759342595806052,3.790190062718767,0.3282253158661296,0.3899231402104157,2.972600118445265,1.8908306807962256,0.25027651024394976,0.32566599788844663,-4.622253879437937,-2.884238112389595
obs_056,-1.6690537103914946,1.1751369070539075,0.43687153986360655,1.892599522546884,-0.2365063312651276,-0.6829006664258246,2.0128340124950044,-0.11545420961874436,-1.131699797993166,0.6623853109518645,-4.884180974113122,-1.9149635658774353
obs_057,0.4097985305234505,-0.04411190331401878,-0.147238068984835,4.252443316945878,1.080517993096958,0.6622367168246678,2.7732264087953755,2.6277374976519665,0.24440784092296491,0.8310043263886697,-4.537289240739585,-3.089922645997907
obs_058,2.4106603934714066,0.1427209308348102,-0.26456624647072946,0.2885768420917231,0.8888744383992742,1.2306662998231648,1.4411914280426656,2.051106974929072,2.4544935710203926,0.7389894551451769,-0.9535551193465595,-0.36621883535365796
obs_059,0.07947905017420942,0.15711101493141166,-0.37246197894097643,4.3645259166890185,1.1310862012330887,0.9969317695334317,2.647522586089364,2.364836774218759,0.7073291139170836,1.4074701134760406,-4.513514954073588,-3.1620572753581966
obs_060,3.5904181936435426,0.7280397388361309,-1.6033711367466894,-2.6082697076171746,-0.18778592699740526,0.4390271937364491,-0.7315248363436075,1.3921075114151087,2.3725789621160165,0.527777765210716,0.3883068447385569,0.6940839374806317
obs_061,-0.26125673224045964,0.6541142408487854,0.10934760669223104,2.7697261890204103,1.1323577696189324,0.9503881107876517,2.612281110614336,0.8804977283694626,2.2646223345935113,0.4463889090035832,-3.7390059822676616,-2.3251455861625505
obs_062,2.1254858890374497,-0.08914036391008534,-0.6395707827351678,0.6323189687450729,0.7358610267204128,1.5794698637615312,0.18795741876552927,0.977272710298801,3.2269015768833036,-0.04248688144657675,1.6040330188914602,-0.15498040437056954
obs_063,-0.30017993731240505,1.9252295860186763,0.41342805259820925,1.1283932934137928,-0.06404496295153127,0.2067775721262734,1.6796830445822497,0.24674484381793133,2.5897075617629906,0.5893062765523588,-5.387623753533356,-2.183368469483672
obs_064,3.257032752205765,0.5688809720842984,-0.995348529659583,-1.6951035995952768,-0.05299980005628968,0.7101451787381821,-0.7310165558871945,0.3228948359260082,3.7525933296315115,0.9303986266675106,1.0291162784093408,0.9634935004669124
